Bell No,Actual Time,Ideal time from medium response Kalman Filter
5,223280,223270
1,223530,223473
9,223870,223878
6,224080,224082
10,224220,224286
12,224520,224489
7,224640,224693
2,224880,224896
11,225090,225100
8,225270,225303
4,225510,225507
3,225750,225711
1,225920,225914
5,226120,226118
6,226310,226321
9,226490,226525
12,226690,226728
10,226900,226932
2,227140,227136
7,227320,227339
8,227550,227543
11,227710,227746
4,227970,227950
1,228190,228154
3,228400,228357
5,228590,228561
9,228980,228977
6,229200,229181
10,229380,229385
12,229610,229589
7,229720,229793
2,229980,229996
11,230200,230200
8,230400,230404
1,230620,230608
4,230870,230811
5,231050,231015
3,231250,231219
9,231420,231423
10,231620,231627
6,231770,231830
7,232010,232034
12,232170,232238
11,232400,232442
2,232650,232645
8,232820,232849
4,233090,233053
1,233280,233257
3,233510,233460
5,233680,233664
10,234060,234073
9,234280,234277
7,234430,234481
6,234680,234685
11,234870,234889
12,235080,235092
8,235290,235296
2,235490,235500
1,235750,235704
4,235980,235908
5,236150,236112
3,236320,236316
9,236470,236520
10,236710,236723
6,236890,236927
7,237140,237131
12,237270,237335
11,237430,237539
8,237730,237743
1,237970,237947
2,238190,238151
4,238380,238354
3,238600,238558
5,238790,238762
10,239170,239157
9,239380,239360
7,239460,239564
6,239770,239768
11,239920,239971
12,240160,240175
1,240380,240379
8,240570,240582
4,240830,240786
2,241020,240989
5,241220,241193
3,241430,241397
10,241610,241600
7,241690,241804
9,241920,242008
11,242120,242211
6,242340,242415
12,242590,242619
8,242840,242822
1,243050,243026
4,243270,243230
5,243480,243433
2,243690,243637
3,243900,243841
7,244130,244231
10,244390,244434
11,244590,244637
9,244800,244840
12,245050,245044
6,245270,245247
1,245470,245450
8,245650,245653
5,245880,245857
4,246080,246060
3,246340,246263
2,246520,246466
10,246630,246670
7,246850,246873
9,247020,247076
11,247220,247279
12,247480,247483
1,247680,247686
6,247890,247889
8,248110,248092
4,248310,248296
5,248470,248499
2,248730,248702
3,248920,248905
7,249310,249307
10,249540,249512
11,249710,249716
9,249880,249920
1,250090,250124
12,250320,250329
8,250480,250533
6,250790,250737
5,250960,250941
4,251190,251146
3,251390,251350
2,251570,251554
7,251760,251758
11,251900,251963
10,252150,252167
9,252290,252371
12,252540,252575
1,252760,252780
8,252970,252984
5,253190,253188
6,253400,253392
3,253590,253597
4,253870,253801
2,254060,254005
11,254440,254402
7,254580,254606
9,254740,254810
10,255000,255014
1,255230,255218
12,255420,255423
5,255640,255627
8,255840,255831
3,256060,256035
6,256260,256239
2,256460,256444
4,256670,256648
7,256840,256852
11,257030,257056
9,257180,257260
1,257460,257465
10,257620,257669
12,257850,257873
8,258060,258077
5,258280,258281
6,258490,258486
3,258690,258690
4,258950,258894
2,259150,259098
11,259520,259507
7,259680,259713
1,259960,259918
9,260080,260124
12,260350,260329
10,260530,260535
5,260750,260740
8,260930,260945
3,261170,261151
6,261380,261356
2,261570,261562
4,261820,261767
11,261930,261972
7,262180,262178
9,262330,262383
1,262600,262589
12,262800,262794
5,263030,263000
10,263220,263205
3,263410,263410
8,263580,263616
2,263840,263821
6,264000,264027
4,264250,264232
7,264570,264623
11,264820,264827
1,265000,265032
9,265210,265236
5,265420,265441
12,265710,265645
3,265900,265850
10,266080,266054
2,266270,266258
8,266480,266463
4,266670,266667
6,266860,266872
7,267030,267076
1,267280,267280
11,267440,267485
9,267670,267689
12,267880,267894
5,268070,268098
10,268260,268303
3,268460,268507
8,268730,268711
2,269000,268916
6,269120,269120
4,269360,269325
1,269750,269733
7,269900,269937
9,270130,270142
11,270380,270346
5,270600,270551
12,270780,270755
3,271010,270960
10,271150,271164
2,271350,271369
8,271550,271573
4,271750,271777
6,271980,271982
7,272160,272186
1,272430,272391
9,272620,272595
5,272840,272800
11,272970,273004
3,273160,273209
12,273390,273413
2,273670,273618
10,273810,273822
4,274040,274027
8,274190,274231
6,274460,274436
1,274880,274847
7,275110,275051
5,275250,275256
9,275450,275460
3,275670,275665
11,275910,275869
2,276080,276073
12,276280,276278
4,276460,276482
10,276680,276686
6,276890,276891
8,277090,277095
1,277300,277299
7,277490,277504
9,277710,277708
5,277910,277913
11,278100,278117
3,278270,278321
12,278490,278526
2,278780,278730
10,278910,278934
4,279130,279139
8,279360,279343
6,279600,279548
7,279920,279960
1,280180,280164
5,280380,280367
9,280600,280571
3,280800,280774
11,281020,280978
2,281190,281181
12,281400,281385
4,281570,281589
10,281770,281792
6,282000,281996
8,282200,282199
1,282420,282403
7,282600,282606
5,282850,282810
3,283030,283014
9,283200,283217
2,283440,283421
11,283610,283624
4,283810,283828
12,284010,284031
6,284240,284235
10,284400,284439
8,284650,284642
7,285040,285056
1,285250,285260
3,285500,285463
5,285710,285666
2,285920,285870
9,286090,286073
4,286240,286277
11,286480,286480
6,286640,286683
12,286900,286887
8,287040,287090
10,287280,287294
7,287490,287497
3,287700,287700
1,287940,287904
5,288130,288107
9,288360,288311
2,288550,288514
11,288710,288717
4,288910,288921
12,289100,289124
6,289370,289328
10,289500,289531
8,289690,289735
3,290220,290163
7,290340,290366
5,290570,290570
1,290840,290774
2,291000,290977
9,291240,291181
4,291390,291385
11,291580,291588
6,291800,291792
12,291970,291996
8,292100,292199
10,292360,292403
3,292640,292607
7,292820,292810
1,293070,293014
5,293260,293218
2,293480,293421
4,293650,293625
9,293810,293829
6,294070,294032
11,294240,294236
8,294380,294440
12,294580,294643
10,294840,294847
7,295300,295270
3,295510,295473
5,295720,295676
1,295880,295879
4,296060,296081
2,296280,296284
6,296510,296487
9,296680,296690
8,296860,296893
11,297090,297096
10,297290,297299
12,297450,297502
3,297700,297704
7,297940,297907
5,298150,298110
4,298330,298313
1,298530,298516
2,298750,298719
9,298960,298922
6,299140,299125
11,299320,299328
8,299510,299530
12,299670,299733
